image_id,dim0,dim1,split
d472f472b4e8,3488,4256,train
644c60497cf1,4240,3480,train
7d3ba5b93a6c,3480,4240,train
525fbc8d3610,2801,2992,train
adf925d6c357,3488,4256,train
d78a5e749b78,3480,4240,train
8a77f78902e0,3480,4248,train
c6037359e2ce,3480,4240,train
0635d8f989f1,3052,3052,train
7ad04f964fa8,3480,4248,train
f57c7203c250,2801,2992,train
9424a53c8d6a,2539,3050,train
19207b14690b,2551,2952,train
c1eb5c1e81fd,2536,3048,train
eb0a668ec905,2330,2846,train
499c4b6c9783,3480,4248,train
c3b793e286a4,2801,2992,train
e37e60f51f2c,2320,2832,train
c8e548bba5f8,2336,2836,train
cb6f637caa31,3488,3488,train
5168865feb46,2800,3408,train
990216aa9f08,2800,3408,train
22281025b784,2768,3408,train
17d416792b4c,3480,4240,train
f14beb141ab0,2539,2920,train
483055c5b1dd,2330,2846,train
87717257302c,3480,4240,train
f9672a3734f5,2336,2836,train
3b0c96215b50,2800,3408,train
756dbcc3be70,1760,2140,train
0f4bc6a7b8b5,2379,3133,train
ebbee1cd7799,2544,3056,train
65cc904992df,2536,3048,train
3eeb7e63c39e,4240,3480,train
685ec8f1aa86,2336,2836,train
faae22ec95ed,2436,3032,train
1ea01196514a,2544,3056,train
961e67cadcdc,2544,3056,train
69c87a26bf46,2330,2846,train
f631c9b15608,2544,3056,train
5062d954b4ce,2516,3027,train
3976de768891,3198,3056,train
bd02dfbde27d,2544,3056,train
8b952bd3b600,2764,3052,train
093e5e69a2af,2336,2836,train
e9e89d9b3a95,3480,4240,train
54ff4b7c1651,2536,3008,train
d510e6e49ca7,3488,4248,train
dd4bc7cb94b0,3480,4240,train
d25f3ff4abfe,2180,2660,train
653cc3df5c01,2514,2681,train
f9c45ad6c3ab,2988,2988,train
7dbf5ada5b7b,2336,2836,train
d887fdb6099e,3480,4240,train
0242367347b8,3032,3032,train
86c22fdbdf51,3052,3052,train
ee5e6e4a7c3c,3480,4240,train
86d6ed01e772,2539,3050,train
7ab83155a470,2653,2650,train
94c14ab04442,2828,2320,train
22abca0b916c,2156,3013,train
cd6dda2e41a4,2991,2992,train
a708f14bde9b,2330,2846,train
1a1a7f2d1de9,2336,2836,train
c02550dc623f,2544,3056,train
e545e07a7a06,3480,4248,train
07fd8eed8cbc,2021,2021,train
cffa8feeaa70,2544,3056,train
6e27eafb467c,2991,2992,train
12fd7e210fae,2428,2428,train
d668e03169fb,2330,2616,train
d824859c732d,2681,3284,train
6ac7da38e8e8,2539,3050,train
102e27cde152,1760,2140,train
7f2d2e7bfba8,2336,2836,train
0f772da67097,2336,2836,train
0b1408cf87e7,2336,2836,train
5044cd2e31d1,2400,2880,train
db2e41ee691c,2800,3408,train
bcc0722cdd33,2659,2940,train
ce59edbb28b4,2800,3408,train
3c520ff6d9b7,3480,4240,train
746109e7ea0d,2320,2832,train
502e912e6eb4,3488,4256,train
b25deae7a11a,2336,2836,train
8b89d443f038,1140,1387,train
09c909226d35,4020,4891,train
fed0ecac96cb,3488,4256,train
8c7e4e176b77,2539,3050,train
8cc78a4b690a,2048,2500,train
f476a80e622d,1934,2549,train
2ac1789f2aec,2330,2846,train
5b6f5159204f,2801,2992,train
4605e6c8b75a,2423,2607,train
746cbd139bba,2400,2880,train
bf38706c813b,3480,4240,train
1306eb815ce6,2544,3056,train
7da23a5ccafa,2539,3050,train
4fbaae87210f,2320,2832,train
63f03afb1664,2320,2832,train
13edd4bdbbe4,3480,4248,train
8a3c5c1c6fed,2336,2836,train
16cfb722f2c3,2330,2846,train
a0eab82cc525,2544,3056,train
4b2e0cf17d8d,2336,2836,train
9b32288603d4,2320,2832,train
d5c17a1b24bd,2958,2786,train
d3acddc972a0,3052,3020,train
02bc68ef4265,2436,3032,train
1567909b87d1,3488,4256,train
353d5dbe2de0,2560,2350,train
88cf06ca9b69,2320,2832,train
c4dfcdff7d48,3488,4256,train
aa1210840879,2539,2884,train
f9afc92ac7e1,1760,2140,train
44d5c5edbfc8,2320,2832,train
f36fff73055c,2800,3408,train
6ad1a5c3e2de,2544,3056,train
20afe4c0669f,3052,3004,train
e883a347072e,2544,3056,train
12c435a26db5,2800,3408,train
86cd5c80c715,3480,4248,train
58aab279543f,2336,2836,train
38ab5750fb0f,2544,3056,train
e3e2f20e0264,4240,3480,train
abb96ea8a826,4240,3480,train
c376ed382362,2991,2992,train
05d9bb69dbb2,2436,3032,train
6224f657e437,3480,4248,train
31d40712a358,2320,2832,train
bf3e8bd12c78,3320,3408,train
7b7b282374f2,3488,4256,train
b689306ef723,2800,3141,train
98e895293a8c,3480,4240,train
3f4c3756eccf,2544,3056,train
8b37ca7541a6,2336,2836,train
a5d66b038255,2320,2832,train
311b7f98fd08,3480,4240,train
733d63022f55,2336,2836,train
e32e6427aee7,2336,2836,train
786ec73d1e3f,3520,4280,train
1b3cee648e36,3480,4248,train
1804c4f0da52,3032,3032,train
18f38a3c9603,2988,2996,train
56ff7c4e1f41,3480,4240,train
2ebb1245bd58,3480,4240,train
016e884581b8,3480,4240,train
6dfaf2639dcb,2320,2832,train
4e3cc33ab9c3,1140,1387,train
b86bb52a7263,2950,2982,train
c00c7e8b673c,3480,4248,train
2bbfbda5bf88,2320,2832,train
3775789b06bf,2539,3050,train
e424044b1d3d,2416,2872,train
f476eafd8d46,2336,2836,train
939862cb5fa4,3488,4256,train
4f0c18a7a451,3480,4240,train
7b0d8d2e8a45,2800,3408,train
2956ded61ed6,2320,2832,train
86a50cee56e0,2991,3000,train
08fb5758220d,3480,4240,train
1ce01f7fdb1c,1140,1387,train
2a03d1c9b41f,3012,3019,train
c25cb2b70419,3480,4248,train
7253921f7599,2800,3408,train
96324b46bc4c,3488,4256,train
261e900d92b1,3032,3032,train
f950874f53f1,4020,4891,train
f610482754e0,3488,4256,train
c4fa3a69fae0,2330,2846,train
617d605ce432,2536,3048,train
ee9cf518b37e,3488,4256,train
7bdc24bf4984,2991,2992,train
70a7e221ebf5,2797,2802,train
ca05ff950675,3480,4240,train
60c35a8572a4,2544,3056,train
af2483e31bc1,2336,2836,train
247411eb282a,2801,2802,train
5d20ec8ff263,2336,2836,train
bb1104267164,3480,4248,train
815c1f50a9f9,2801,2802,train
ba77c4831e02,2544,3056,train
1ae58d26156b,3072,2867,train
03a1614f51e7,2416,2872,train
0c06f6f96a5a,2800,3408,train
7b76a00cfb3a,3480,4248,train
3892dd928d72,2336,2836,train
8473467dea2f,3480,4248,train
74bbd4c284d7,2117,2468,train
4dcb2faf3dbb,2416,2872,train
030897965e6c,3480,4248,train
20a040efb0d8,2800,3408,train
29a62f1d3a51,1140,1387,train
3781073f1bcd,2540,2880,train
b631ce6a8ccd,2336,2836,train
f006f6d44a9c,2544,3056,train
6a106096c000,2180,2660,train
027473c590c1,2382,2537,train
fda9216898b1,3480,4240,train
13b58897c586,2801,2802,train
e393f9122068,2436,3032,train
2f12dbb2caf2,2336,2836,train
915134eb4f36,2991,2992,train
ea608cd740a5,2800,3408,train
04a0b90d7875,2520,3032,train
808c6d6f6aba,3032,3032,train
b7cb40ae7704,2544,3056,train
7a859438ba13,3480,4248,train
566228fcdc9e,2544,3056,train
8c19d383f567,3480,4240,train
709130ce5a22,2544,3056,train
bab41154fe6f,3032,3032,train
1ba3477552e0,2539,3050,train
3fadf4b48db3,3052,3052,train
c931296826c2,2320,2828,train
3b0227a5175e,2801,2802,train
ba994c64f085,2801,2992,train
8fb8e619bf44,2336,2836,train
38f7e0a0277c,2336,2804,train
1467c3c84c42,2626,2840,train
2f700a7204cf,2423,2938,train
b2afb15942e3,2336,2836,train
a09c6b006ed5,3488,4256,train
7064823e0cf2,2336,2836,train
2b73d6e95825,3488,4256,train
46cf2d33c99a,1541,2136,train
c9eb5a6fcee5,3480,4240,train
7b5b5f6bcda4,3480,4240,train
36935dd80ace,3488,4256,train
58cb7e268638,3488,4256,train
3be2137ceea5,2336,2836,train
87ed595ee261,3480,4240,train
fe7fd0793fb3,2320,2832,train
1dc7459cb081,2858,2804,train
a1fa5f79671d,2858,2804,train
c9132d004fb0,2072,2428,train
2c130ee08736,2336,2836,train
ba455bb9a92f,2336,2836,train
684230477525,2336,2836,train
1f0419f1f5f8,2436,3032,train
7e36258357fa,2800,3408,train
e366fa659c3a,2801,2798,train
05ccf13c1980,3032,3032,train
3e87fd4c0999,2330,2846,train
c94baa9aacf2,2540,2880,train
1f89c98d76fd,1140,1387,train
ae208be9862d,2012,2012,train
90d6ee54e019,3480,4240,train
056df0ed9048,2979,2972,train
9af4cef63686,3488,4256,train
08048f170c29,2320,2832,train
0c2d323a04bf,2336,2836,train
13b8f1e69481,3488,4256,train
f8e17b1c73ff,2516,3027,train
ab4ea96e3ac6,2336,2836,train
9fe6a60764df,2544,3056,train
fee880bc30b5,2544,3056,train
3d963eeddaf7,2194,3050,train
472b6afa3709,2336,2836,train
c561b2656646,2539,3050,train
482b482773ba,2726,3005,train
8b2cf9761012,1140,1387,train
9716d3f70842,2946,2643,train
eb5282ff3153,3050,2539,train
562962571ea3,2540,2880,train
74d1705ecff6,3488,4256,train
e830ffb5a568,2330,2846,train
973db0636a3b,2320,2832,train
ced0475f445a,3052,3052,train
7dcf6521261f,3480,4240,train
13131b0c3db4,2336,2836,train
041e01732a79,2180,2660,train
35f3e874a4d5,2539,3050,train
424eb6da8bb8,2336,2836,train
c814bd58330c,3480,4248,train
d443de6eb20b,3052,3052,train
dee1f922c02a,3480,4248,train
407901bb5f89,2336,2836,train
8b8b1f95422d,2800,3408,train
f949cb1a7430,2320,2832,train
3f9b1542800e,2949,2983,train
3302ff0f13b5,2801,2802,train
84d7ae4029ea,2539,3050,train
f47a7274ffc6,2801,2992,train
a885755619ad,2336,2836,train
6842040e66c9,2540,2880,train
006e2ac85d57,2436,3032,train
6981cea218db,2336,2652,train
24ebd6160feb,2287,2909,train
dd4b855fb596,2539,3050,train
fa4b350599db,2336,2836,train
d14e97468459,2539,3050,train
94825b693577,2536,3048,train
6366191bfe49,2536,3040,train
17da9d9c513b,1720,2320,train
322505bea742,2320,2832,train
e00951255b1d,3480,4240,train
0e7027655230,2805,2802,train
77e0fa0609c9,3052,3020,train
219c5c0ceb96,3488,4256,train
16219815d303,3488,4256,train
42837793df83,2336,2836,train
2b1242514f50,2985,2826,train
cdd9e3aaf45a,1760,2140,train
0d4d6acc9ed3,1760,2140,train
00e3a7e91a34,1760,2140,train
93a881fb3292,1760,2140,train
d984628f648f,2520,3032,train
d0c92c3d9446,2539,3050,train
83600d321b17,3480,4240,train
204b76fa911b,1760,2140,train
a818e98c3f90,2544,3056,train
19f96cb8225e,3480,4240,train
53d8f531e0a1,2520,3032,train
6660efe110ef,2320,2832,train
3646ad5794bf,2330,2846,train
779d18c490e9,2336,2836,train
14b5b8104a38,2336,2836,train
8d172794061c,2539,3050,train
6967d87c4eb6,3488,4256,train
015169fc4212,2320,2828,train
c74d0b00b765,2215,3050,train
ea4e6f4d1276,2320,2832,train
1e9fe71f89bf,3480,4248,train
6f749e2783e1,2800,3408,train
545fb830023d,2800,3408,train
c821fc996d82,2320,2832,train
b6644d984e8e,3488,4256,train
4ac3ee3e850b,2544,3056,train
d175da4e3357,2320,2832,train
7bc910d02031,2336,2836,train
72e6cd168bd6,3480,4240,train
1de2c4948019,3480,4240,train
4039de3f81c8,2996,3052,train
f825c4eda7f4,2232,2836,train
4e0ff8b88667,2436,3032,train
275ca4ed9c8a,3480,4240,train
8ae5a0f6c1fa,3480,4240,train
73d421bdd99d,2800,3408,train
af932f6c84c8,3480,4240,train
6704fd5a65b9,2021,2021,train
936889189a8b,2991,2992,train
32f07d34a0db,2544,3056,train
cb2ef4909f2b,2428,2332,train
b37f6a547874,3480,4240,train
f4711a5828f7,3488,4256,train
b8f49f7710a7,2544,3056,train
a5efe4c77d96,3480,4248,train
e037b8843af6,2436,3032,train
26a7b7bd9168,3032,3032,train
459bdad90d80,3032,3032,train
95be342e48de,2416,2872,train
8df39f4dcd7b,2870,3316,train
7e4a4ef3ff9f,2870,3316,train
80d9d15d39ac,3032,3032,train
0ad09f62fea8,2801,2866,train
d93b8a8335cf,2336,2836,train
92bcb7f3b9f0,3480,4240,train
0120c5c1352b,2336,2836,train
bdf127e8c7ed,2539,3050,train
518e12fc469c,2330,2814,train
e49b56ecfcde,2539,3050,train
3f21eb32736b,2320,2832,train
d664645b5052,3480,4248,train
0583141e74d8,2544,3056,train
8274fcf54561,2330,2228,train
ac5006047f9b,3494,3552,train
17f9fe06e00e,2336,2836,train
b0070fbe180a,3480,4240,train
927f5e9140fc,2991,2992,train
c29a784211e5,2520,3032,train
055fc441c5e4,2874,2840,train
93e2ba184079,2336,2765,train
7df881fef70d,2544,3056,train
299ca999e917,2520,3032,train
3cdb285b3a43,2544,3056,train
a118217749bb,2544,3056,train
030729b6b204,2800,3408,train
1e1a624d65a6,3000,2905,train
29e17eb29c38,2468,2156,train
458d3c84b5d4,2520,3032,train
c2221c57b881,2992,2995,train
f4821bf6a247,2219,2998,train
1bb88226bd2b,2320,2832,train
c46f10867c23,3488,4256,train
57e688a7b16a,1760,2140,train
cc7023fca3c2,3480,4248,train
bff9ffea639f,2520,3032,train
6fc76ce08872,2735,2798,train
49deddab9255,2800,3408,train
9a381fb7bab0,3032,2520,train
caa6cd6c458b,2800,3408,train
13d85fa31653,2330,2846,train
479df4fbe9b3,3488,4256,train
b499fac56372,2336,2836,train
b22add731981,2320,2832,train
d39fcb354f20,2482,3032,train
3c95977cdf30,4020,4891,train
64f5b678b388,2336,2836,train
58934d9055e8,2991,2990,train
2eea37aec116,2762,2840,train
e3edceba83e7,2336,2836,train
8093df07a5d0,4240,3480,train
84135cf828e7,4240,3480,train
129a15123634,1760,2140,train
65824d1084c3,2028,2597,train
d8802f7de108,2991,2992,train
e8bd4eade609,2520,3032,train
982d490479ca,2336,2836,train
70537432956f,3480,4240,train
7f9ebbdae8b4,2539,3050,train
0dabccf9b632,2540,2880,train
2967d69518ac,3488,4256,train
de94a43e947f,2540,2880,train
719f3b26689f,1968,2498,train
b37a7290d957,2560,3072,train
22cacf0ecfa0,1140,1387,train
bf777c3eda76,2805,2978,train
89cf5d968135,2520,3032,train
d5b218e08e3f,3480,4240,train
f3dd0489e1a7,3052,3052,train
1e2478058c15,3480,4248,train
c41faeef254c,2416,2872,train
4afdc30fbb41,2336,2836,train
e0eddccff7d7,3480,4248,train
4f61de575e1a,3032,3032,train
72196cf82003,2544,3056,train
815e758da8bd,2560,3072,train
90e192f887df,1140,1387,train
fc096d59a676,3480,4248,train
212b48b31b1d,2544,3056,train
7fd3883d944d,2539,3050,train
342fc7ca46ed,3032,3032,train
d234d34f4774,2336,2836,train
9b869ba312d1,2336,2836,train
0936faae80ed,3198,3056,train
8e40fc497165,2801,2802,train
6107ccde78c7,3488,4256,train
44bdc8377b36,1760,2140,train
ec6252fdc2a4,2010,2446,train
930be0160f2d,3480,4248,train
69522a81a9b6,2446,2630,train
89a1a748ea89,2874,2840,train
3e20d421e7f6,2800,3408,train
f43ef9430a14,3480,4248,train
c33a73b43dea,3480,4248,train
5dae029b62f0,2853,2854,train
b00bd5d88c87,2320,2832,train
cd2d1e229ace,2800,3408,train
c47049befba6,3488,4256,train
23c05cf9e8e0,3488,4256,train
c69eb2083f50,2436,3032,train
dab4822590b8,2544,3056,train
3b95973fa9d7,2536,3048,train
4444cafd21f8,2520,3032,train
8cf4d311fd34,2180,2660,train
1ac5ebc38ca6,1168,1237,train
d3c5da1c1b1b,1760,2140,train
90d3329608a1,2539,3050,train
a6836ce976a5,2320,2832,train
05c34e480f64,2336,2836,train
adb5a8631ace,2544,3056,train
29e03a090c2a,3055,2907,train
2a8d9af039bd,2320,2832,train
ded9cb5e9ddd,2336,2836,train
e4a78ff8fa73,2520,3032,train
13ff01cf36f8,2520,3032,train
ba8aea1353b3,2801,2802,train
3959ceb9bbce,3480,4248,train
cd6e56f2f2ac,2320,2832,train
b621bc3532ca,3480,4240,train
b84d54b8f940,2436,3032,train
127af3847970,2991,2798,train
50408dc942d6,3480,4248,train
4c97b5cd1274,2436,3032,train
7d91b9db5089,2320,2832,train
ae29dd71ffa2,2980,2988,train
a34fb36c1563,2800,3408,train
fa33ca708967,2539,3050,train
ff01229b525c,2336,2836,train
01e604f3bb53,2539,3050,train
87d22d9e1136,1760,2140,train
21604e0ddc35,2362,2780,train
77be80db6930,3488,4256,train
07d26e1998f3,2336,2836,train
faca5b0d2002,3480,4248,train
70113b96d1a4,3480,4240,train
7aa6a8f834d8,2436,3032,train
c69d153f6ad8,2991,2992,train
b415ed817ce4,3488,4256,train
a2e7b1ea78a0,3480,4240,train
57faddfc733e,2544,3056,train
9eff5c508036,2544,3056,train
19688420ee92,2801,2992,train
2db35831f400,3052,3052,train
34f30a40ddc4,3052,3052,train
b6487d2d56d3,2320,2832,train
67aecc8a3015,2536,3048,train
5be5463a7891,3480,4248,train
0896c046c581,2539,3050,train
eb0852368951,1998,2829,train
04aac8fba348,3052,3012,train
203b08d8bdc0,2540,2880,train
a3e473d88466,2544,3056,train
052f53733165,2828,2320,train
c9ff3098d302,2536,3048,train
b156a40b0ace,2627,2808,train
d85dfac211f4,3488,4256,train
024875121068,3480,4240,train
f78f90e88861,3520,4280,train
547698257647,2012,2012,train
a1b228f183e6,2800,3408,train
68ce4e0fabae,3480,4240,train
11ce8c7f7ccf,2800,3408,train
91abd96780d5,2336,2765,train
5e2314581f5d,3052,3052,train
84d53c9ac288,2948,2994,train
4d34d6994a24,2336,2836,train
d9893c485b74,3480,4248,train
8ef3c27291a4,2801,2992,train
56c506249be2,3032,3032,train
335bfcc61a2a,2416,2872,train
355d624723cf,3480,4248,train
1dfc407d4450,2539,3050,train
e8d4f22b4706,2544,3056,train
d006270d0fd0,3480,4248,train
4e30d63e57de,3480,4240,train
f99fd61d4072,3480,4240,train
06f6423be3f9,3032,3032,train
30b18db28900,3032,3032,train
3a3d1ed85206,2874,2808,train
f774a9c27944,2336,2836,train
6a00337d651e,2894,2904,train
08d165dbcbde,2800,3408,train
dd62b538b6cd,2540,2880,train
262dc03560d6,2540,2880,train
24bf48338950,2336,2836,train
cade101ed1d8,2336,2836,train
e22bfdc7ade7,4020,4891,train
8b21c22d7503,3480,4248,train
5a945cc5cbbf,3488,4256,train
d7d3e4f7c2a1,2544,3056,train
cbe829d103c7,2336,2836,train
909bac354969,2392,3079,train
42a27e1fa3fa,2320,2832,train
d220b3a6c538,3480,4240,train
d314b386bfb3,3488,4256,train
9d6115245977,2416,2872,train
1e82f179e878,3488,4256,train
dd884073735f,2801,2802,train
2df3f5e80d5b,2536,3048,train
4cf91b44af5b,3480,4248,train
107ab0822b8d,1760,2140,train
f3728a2aa0e9,2320,2832,train
4b2878eb6f70,2336,2836,train
a10ebe4a5522,1280,1270,train
4df6cc0a6472,2800,3408,train
6de5c45505ce,1760,2140,train
c04124bd92d8,2520,3032,train
22b331ed8fe1,2336,2836,train
95a90280bfeb,2280,2733,train
2881f01cf3f1,1140,1387,train
6d36ffbc7864,3052,3052,train
df565bcf3504,3052,3052,train
9db8a85a79c7,2516,2979,train
d22e319dbfbf,2336,2836,train
dc5b7d2810ab,2155,3001,train
f3bf9f54c610,3480,4240,train
321c93d6503f,3480,4240,train
4b310bbd3cb1,2330,2846,train
b69412006842,2330,2846,train
6769744fcb52,2470,2464,train
4f08261dc040,3480,4248,train
f5451a98d684,2540,2880,train
55e22c0c5de0,2540,2880,train
578c73ebd02a,3488,4256,train
615950e322f0,2416,2872,train
26979950fcc9,2544,3056,train
729eca7b4c1c,2539,3050,train
39d52f244db3,2320,2832,train
d342f75ccb55,2320,2832,train
0f0b5a304a47,2320,2832,train
058d56025fa2,2544,3056,train
a29c5a68b07b,2320,2828,test
9850b5470fd6,2330,2382,test
8d6dea06a032,2422,3344,test
dfc5c09a50bc,1140,1387,test
7230234e120a,2318,2383,test
f785f9c6bbf7,2800,3285,test
bb425c8a4aae,2263,2378,test
5a0de0207028,3480,4240,test
9f6cc74b0062,2320,2832,test
e8b4525ec41f,2336,2836,test
376d6d181b25,2320,2832,test
f1b95b972b74,2935,3408,test
4041be34745f,3488,4256,test
b5b00763a191,3488,4256,test
ba91d37ee459,2320,2832,test
c6fa6b9b8093,2735,2622,test
e5e44940be7a,2735,2622,test
695e2c6dede4,2048,2500,test
59911e31f963,2416,2872,test
a840d15a7cdc,2416,2872,test
b873cfe5cead,2516,3027,test
898d24f3cda6,2520,2637,test
a492841dcf21,1760,2140,test
240bf89e4d58,2539,3050,test
87a0829f53c1,2496,2982,test
65be7fc2448a,2117,2514,test
f31bb833e467,2800,3408,test
6aedc81fb62d,2800,3408,test
4eecfe2a4de1,2520,3032,test
b04178e642ed,2320,2832,test
dfb6a487e854,3480,4240,test
b3d87adb933b,2292,2807,test
c3deaf98bf56,2010,2431,test
d42cadfaac8f,2991,2986,test
4ece84b1cfb8,2330,2846,test
5b27050cfb90,1140,1387,test
5c9f41283e7c,2536,3048,test
3d465a00a9b6,3480,4248,test
8927235865c9,2991,2992,test
1ba8aa7acf76,2336,2836,test
96e1e1cf5431,4020,4891,test
11349660bb1a,1140,1387,test
c00bae0e7714,2330,2846,test
23d8a619f39c,3488,4256,test
69d1134dccc6,2893,2990,test
5020cd97beb8,2520,3032,test
ad3e33d5f844,2520,3032,test
d7e440b4dc62,2539,3050,test
9a526c2b4891,1140,1387,test
0c2ad4c7a6c4,2540,2880,test
95a69615f643,2010,2431,test
773998cb3cbe,2874,2808,test
ff5448be90d5,3520,4280,test
3f1439b85338,2539,3050,test
36ba388a18df,3480,4248,test
404d53460643,3480,4248,test
c955b7274092,2539,3050,test
5dd9e477a6ee,1140,1387,test
d0de673a7b63,2956,2860,test
a459429226e0,2304,2880,test
c6c9bf98487a,2321,2641,test
047ba804182b,2328,2521,test
1d981fb423e0,3480,4248,test
ae357fad39c2,2800,3408,test
a9d318c0b89e,2800,3408,test
4ffdca4189d5,2320,2832,test
b92e6f1b6c1b,1760,2140,test
84d25a1cef94,2133,2362,test
49e9379c42dc,2336,2836,test
95b2cd351ef0,2014,2014,test
b576b0f1eeac,2989,2992,test
b411d3c30168,2290,2726,test
2a2f54eb48df,2996,3052,test
ba0cf340582d,3488,4256,test
af6abf791a39,1140,1387,test
51cbf7662bee,1140,1387,test
cdcfbf2ca285,2336,2836,test
d832414be226,2336,2836,test
1fb5ca50e8d3,2330,2846,test
b5a75701a05e,2447,2989,test
55ecad406759,3488,4256,test
c263b1e9aa64,2801,2802,test
942313ae4303,3480,4248,test
6be23f5c40f3,2539,3050,test
3247432330d8,2560,3072,test
fd7f440d5444,3480,4248,test
d3270449d5c5,3296,3050,test
bf8e59f80d5c,3480,4240,test
b09b20b44640,2336,2836,test
6eb71d191dec,2540,2880,test
ecdd379e2a9b,3488,4256,test
8c3864112d54,2436,3032,test
f2eaa573742f,2060,2150,test
fb1e3b68864d,2520,3032,test
d4a4dc17bb61,2520,3032,test
e3a4dddc69b6,3032,3032,test
895701fa488e,3032,3032,test
9bc2041c6ac0,2544,3056,test
ae9849096225,3480,4248,test
16d5b63ac279,3052,3004,test
7bbafcdea0cc,1140,1387,test
1450e124011a,2540,2880,test
efd8a04416af,3032,3032,test
977a20a10137,2336,2836,test
251f897c9e10,3052,2780,test
f5b45b497add,3480,4248,test
440de3bfe05a,2996,2988,test
b1c455a826eb,2336,2836,test
f900aac4111b,3032,3032,test
db4cecc08fe8,2544,3056,test
8727f101e9f6,2355,2780,test
db1af486b119,2801,2802,test
aebc1d3a968d,2800,3408,test
18a23df4fe99,3480,4248,test
dc5141a2316a,4020,4891,test
aa55fc6c616c,3001,3001,test
eeff73683974,2996,2876,test
c8ebcc491f27,2336,2836,test
b5b53f0a4947,2800,3408,test
d764b622b4b5,2436,3032,test
363fbf00088c,2539,3050,test
d6387e1c8161,2226,2846,test
36b323299f7e,1140,1387,test
c39146cbda47,3488,4256,test
fed3a460884c,2330,2846,test
e1635f289c95,2874,2816,test
7984338fa964,2010,2431,test
62eca401e981,3480,4248,test
0c8af80ba8cb,2436,3032,test
4acbd31eafd5,2330,2846,test
11dbf622932a,1917,1638,test
02eceb0fc405,3488,4256,test
2d58009c5ade,2330,2597,test
37c6c0aee54b,2320,2832,test
966b86658ed3,3480,4248,test
97324905f48f,4020,4891,test
7d27573ab0c5,2520,3032,test
4c4737c3e3f8,2801,2802,test
550a6a9ee91e,2539,3050,test
223115cbf342,3050,2539,test
064b37b01cd2,3480,4240,test
849c83d5af12,1140,1387,test
639f6bf3c727,2180,2660,test
afce260dc959,2544,3056,test
12ae063a0dda,3052,3052,test
955bf1edd532,3480,4240,test
6c45d9b8e386,1760,2140,test
fb073252b364,2336,2836,test
3f8195c5362d,3480,4240,test
ab15692269fc,2800,3408,test
bc72a19f5d87,2800,2874,test
6dea3c3d1efa,4240,3480,test
1ab561ec5f7e,3480,4240,test
a591e663f4d8,2800,3376,test
f58258eeaa42,1140,1387,test
43e370c03cd2,2320,2832,test
9310ceec556a,3480,4240,test
5badf765648c,2991,2992,test
040d0765b661,2991,2992,test
60197b6237e4,2544,3056,test
bbb202078733,2330,2846,test
eff9f15c7e9b,3395,3712,test
26fa9834387e,2381,2848,test
bf5c7ef3b72a,3488,4256,test
4eb36901f082,2544,3056,test
03fa9d7e94a8,3052,3052,test
2e131066f152,3032,3032,test
fbdb5bff26f2,2800,3408,test
949b8bf1079a,2516,3027,test
c81d1d4a4d70,2539,3050,test
0821e77a60ed,1760,2140,test
574b38d8f6ee,3488,4256,test
c010822b2938,1760,2140,test
03a778f5a68b,3488,4256,test
b708990b8e03,3052,3052,test
6fd7971538df,2991,2992,test
63173909bed5,2336,2836,test
b4b6e82b3dc9,2544,3056,test
b57e134bbaef,3488,4248,test
5a2b8c736aa3,3971,3498,test
7230f166720e,2428,2428,test
aa6c8c46a05f,2544,3056,test
53b0dc275cb0,2320,2832,test
51635cbfbe18,2617,3208,test
d09b2158a7c3,1451,1756,test
bea59325e32c,2800,3408,test
d0b546b42023,2010,2431,test
acc3e6eff7c8,2837,2979,test
eaec01e48714,2320,2832,test
f038e6d16303,2532,3050,test
293014c67757,2320,2832,test
9271b6df7062,3052,3004,test
dbae9b9b9500,1760,2140,test
96948f97f356,2544,3056,test
54066d711ef9,2247,2584,test
14ec6bdb5641,4020,4891,test
6a99f80ffa1b,2972,3000,test
51a0100c5921,3480,4248,test
36a2991ffe0e,2955,2975,test
7a09311ec3fa,3480,4240,test
b138b32605b0,2991,2992,test
f016fe5579d7,1140,1387,test
1fba9eccac03,2544,3056,test
3b9fc021b611,3480,4248,test
1b640a2839db,2330,2846,test
56a3fb6663bf,2336,2836,test
28b8c44feeb7,3488,4256,test
7d0b75feaa8a,3062,3038,test
9bce1b51617d,2336,2700,test
c5b3475f3ea5,2336,2836,test
d8e2ec854be4,2991,3000,test
d6c2f07ca4ba,3488,4256,test
aee5e3feb1a2,2336,2836,test
a2bc78e322a8,2539,3050,test
3b7ae6879147,2778,2808,test
5fa584b8b4ad,3480,4240,test
94573ab529f3,2800,3408,test
d35dc6f25249,2436,3032,test
f17999420b3f,2890,3001,test
65045f5ef280,2520,3032,test
d916d2169020,2192,2836,test
11abda231924,3488,4256,test
82c5cf0b451c,2544,3056,test
eb6cabb0b9f2,1140,1387,test
82eed39dfb6b,2336,2836,test
340c9cf3b19a,2544,3056,test
4fc12ae446a8,3480,4248,test
731910f93559,3480,4240,test
948e9f366810,2320,2832,test
67f192ad1a53,2320,2832,test
50dfcc0c2826,3480,4240,test
f2d98750a22c,2330,2846,test
e2c038335c9a,2336,2572,test
5b8ee5baa1d5,2320,2832,test
50243b2cdb56,2330,2846,test
89f860cec129,2991,2992,test
1b282faf0f42,2498,3027,test
d021e4e09628,2498,3027,test
